Time	Distance	Velocity
1.866	38.17614	79.25199
1.868	38.32686	71.4707
1.87	38.46201	63.67641
1.872	38.58156	55.87224
1.874	38.6855	48.06134
1.876	38.7738	40.24684
1.878	38.84648	32.43187
1.88	38.90353	24.61956
1.882	38.94496	16.81302
1.884	38.97079	9.01536
1.886	38.98103	1.22967
1.888	38.97572	-6.54095
1.89	38.95488	-14.29343
1.892	38.91856	-22.02471
1.894	38.8668	-29.73174
1.896	38.79965	-37.4115
1.898	38.71717	-45.06096
1.9	38.61943	-52.67713
1.902	38.50649	-60.25703
1.904	38.37843	-67.79771
1.906	38.23533	-75.29624
1.908	38.07727	-82.74969
1.91	37.90436	-90.15519
1.912	37.71669	-97.50986
1.914	37.51436	-104.81088
1.916	37.29748	-112.05543
1.918	37.06617	-119.24073
1.92	36.82056	-126.36403
1.922	36.56076	-133.4226
1.924	36.28691	-140.41375
1.926	35.99915	-147.33482
1.928	35.69762	-154.1832
1.93	35.38247	-160.95628
1.932	35.05385	-167.65152
1.934	34.71192	-174.26638
1.936	34.35684	-180.7984
1.938	33.98878	-187.24512
1.94	33.60792	-193.60413
1.942	33.21442	-199.87309
1.944	32.80849	-206.04964
1.946	32.39029	-212.13153
1.948	31.96002	-218.11649
1.95	31.51789	-224.00235
1.952	31.06408	-229.78693
1.954	30.59881	-235.46814
1.956	30.12228	-241.0439
1.958	29.63471	-246.51221
1.96	29.1363	-251.87109
1.962	28.6273	-257.11861
1.964	28.10791	-262.25291
1.966	27.57836	-267.27216
1.968	27.0389	-272.17459
1.97	26.48974	-276.95846
1.972	25.93114	-281.6221
1.974	25.36334	-286.16389
1.976	24.78657	-290.58226
1.978	24.20109	-294.87569
1.98	23.60715	-299.04272
1.982	23.005	-303.08192
1.984	22.39491	-306.99195
1.986	21.77712	-310.77149
1.988	21.15191	-314.4193
1.99	20.51953	-317.93419
1.992	19.88026	-321.31501
1.994	19.23436	-324.56068
1.996	18.58211	-327.67018
1.998	17.92378	-330.64253
2	17.25963	-333.47682
2.002	16.58996	-336.1722
2.004	15.91504	-338.72786
2.006	15.23514	-341.14307
2.008	14.55056	-343.41713
2.01	13.86157	-345.54942
2.012	13.16846	-347.53938
2.014	12.47151	-349.38649
2.016	11.77101	-351.09029
2.018	11.06724	-352.6504
2.02	10.3605	-354.06649
2.022	9.65107	-355.33826
2.024	8.93924	-356.4655
2.026	8.22531	-357.44805
2.028	7.50955	-358.2858
2.03	6.79226	-358.97872
2.032	6.07373	-359.5268
2.034	5.35425	-359.93013
2.036	4.63411	-360.18884
2.038	3.91359	-360.30309
2.04	3.19299	-360.27315
2.042	2.47259	-360.09931
2.044	1.75269	-359.78192
2.046	1.03356	-359.3214
2.048	0.3155	-358.71822
2.05	-0.40122	-357.97291
2.052	-1.1163	-357.08605
2.054	-1.82947	-356.05827
2.056	-2.54044	-354.89027
2.058	-3.24894	-353.58279
2.06	-3.95468	-352.13664
2.062	-4.65739	-350.55267
2.064	-5.3568	-348.83178
2.066	-6.05263	-346.97495
2.068	-6.74461	-344.98318
2.07	-7.43247	-342.85754
2.072	-8.11595	-340.59914
2.074	-8.79478	-338.20916
2.076	-9.4687	-335.68881
2.078	-10.13745	-333.03935
2.08	-10.80077	-330.26212
2.082	-11.45841	-327.35846
2.084	-12.11012	-324.3298
2.086	-12.75565	-321.17759
2.088	-13.39475	-317.90334
2.09	-14.02718	-314.5086
2.092	-14.65271	-310.99497
2.094	-15.27108	-307.36409
2.096	-15.88209	-303.61765
2.098	-16.48548	-299.75737
2.1	-17.08104	-295.78502
2.102	-17.66855	-291.70242
2.104	-18.24778	-287.51142
2.106	-18.81852	-283.2139
2.108	-19.38056	-278.8118
2.11	-19.9337	-274.30709
2.112	-20.47772	-269.70177
2.114	-21.01244	-264.99788
2.116	-21.53765	-260.1975
2.118	-22.05317	-255.30274
2.12	-22.5588	-250.31574
2.122	-23.05437	-245.23869
2.124	-23.5397	-240.07378
2.126	-24.01461	-234.82326
2.128	-24.47893	-229.48941
2.13	-24.93251	-224.0745
2.132	-25.37518	-218.58088
2.134	-25.80678	-213.0109
2.136	-26.22717	-207.36692
2.138	-26.6362	-201.65136
2.14	-27.03373	-195.86665
2.142	-27.41963	-190.01522
2.144	-27.79375	-184.09956
2.146	-28.15598	-178.12216
2.148	-28.5062	-172.08552
2.15	-28.84429	-165.99218
2.152	-29.17013	-159.84469
2.154	-29.48363	-153.64561
2.156	-29.78468	-147.39752
2.158	-30.07319	-141.10301
2.16	-30.34907	-134.7647
2.162	-30.61222	-128.3852
2.164	-30.86258	-121.96715
2.166	-31.10007	-115.51318
2.168	-31.32461	-109.02595
2.17	-31.53615	-102.50812
2.172	-31.73463	-95.96235
2.174	-31.91998	-89.39131
2.176	-32.09218	-82.79768
2.178	-32.25116	-76.18415
2.18	-32.3969	-69.55338
2.182	-32.52937	-62.90807
2.184	-32.64853	-56.25089
2.186	-32.75436	-49.58455
2.188	-32.84686	-42.9117
2.19	-32.92601	-36.23505
2.192	-32.9918	-29.55725
2.194	-33.04424	-22.88099
2.196	-33.08333	-16.20892
2.198	-33.10908	-9.54371
2.2	-33.12151	-2.888
2.202	-33.12064	3.75557
2.204	-33.10649	10.38436
2.206	-33.07911	16.99576
2.208	-33.03852	23.58715
2.21	-32.98478	30.15596
2.212	-32.91792	36.69958
2.214	-32.838	43.21547
2.216	-32.74508	49.70107
2.218	-32.63922	56.15386
2.22	-32.52048	62.57131
2.222	-32.38896	68.95094
2.224	-32.24471	75.29027
2.226	-32.08782	81.58685
2.228	-31.91839	87.83824
2.23	-31.7365	94.04205
2.232	-31.54226	100.19589
2.234	-31.33575	106.29739
2.236	-31.1171	112.34422
2.238	-30.88641	118.33409
2.24	-30.64381	124.2647
2.242	-30.3894	130.1338
2.244	-30.12331	135.93919
2.246	-29.84568	141.67865
2.248	-29.55664	147.35003
2.25	-29.25633	152.9512
2.252	-28.94489	158.48006
2.254	-28.62246	163.93455
2.256	-28.2892	169.31264
2.258	-27.94526	174.61232
2.26	-27.5908	179.83164
2.262	-27.22599	184.96868
2.264	-26.85099	190.02154
2.266	-26.46596	194.98838
2.268	-26.07109	199.86737
2.27	-25.66655	204.65676
2.272	-25.25252	209.3548
2.274	-24.82919	213.95979
2.276	-24.39675	218.47009
2.278	-23.95538	222.88408
2.28	-23.50528	227.20019
2.282	-23.04664	231.41689
2.284	-22.57968	235.53269
2.286	-22.10458	239.54615
2.288	-21.62156	243.45588
2.29	-21.13083	247.26051
2.292	-20.63259	250.95874
2.294	-20.12706	254.5493
2.296	-19.61447	258.03097
2.298	-19.09501	261.40258
2.3	-18.56893	264.66299
2.302	-18.03644	267.81114
2.304	-17.49776	270.84599
2.306	-16.95313	273.76654
2.308	-16.40277	276.57187
2.31	-15.84692	279.26107
2.312	-15.2858	281.83332
2.314	-14.71966	284.28781
2.316	-14.14873	286.62379
2.318	-13.57325	288.84058
2.32	-12.99345	290.93752
2.322	-12.40958	292.91402
2.324	-11.82187	294.76952
2.326	-11.23058	296.50353
2.328	-10.63594	298.1156
2.33	-10.0382	299.60532
2.332	-9.4376	300.97235
2.334	-8.83439	302.21638
2.336	-8.22882	303.33716
2.338	-7.62113	304.3345
2.34	-7.01156	305.20824
2.342	-6.40038	305.95827
2.344	-5.78781	306.58454
2.346	-5.17412	307.08706
2.348	-4.55955	307.46587
2.35	-3.94434	307.72106
2.352	-3.32875	307.85278
2.354	-2.71301	307.86122
2.356	-2.09738	307.74662
2.358	-1.48211	307.50929
2.36	-0.86743	307.14955
2.362	-0.25359	306.6678
2.364	0.35916	306.06447
2.366	0.97059	305.34004
2.368	1.58044	304.49506
2.37	2.18849	303.53009
2.372	2.79448	302.44576
2.374	3.39819	301.24274
2.376	3.99938	299.92176
2.378	4.5978	298.48357
2.38	5.19323	296.92898
2.382	5.78544	295.25885
2.384	6.37419	293.47407
2.386	6.95926	291.5756
2.388	7.54042	289.5644
2.39	8.11744	287.44152
2.392	8.69011	285.20802
2.394	9.2582	282.86502
2.396	9.8215	280.41368
2.398	10.37979	277.85517
2.4	10.93285	275.19076
2.402	11.48048	272.4217
2.404	12.02247	269.54933
2.406	12.55861	266.57498
2.408	13.0887	263.50005
2.41	13.61254	260.32598
2.412	14.12994	257.05423
2.414	14.6407	253.68629
2.416	15.14462	250.22372
2.418	15.64153	246.66808
2.42	16.13123	243.02098
2.422	16.61355	239.28406
2.424	17.08831	235.45898
2.426	17.55533	231.54747
2.428	18.01444	227.55125
2.43	18.46548	223.47208
2.432	18.90828	219.31177
2.434	19.34267	215.07214
2.436	19.76851	210.75503
2.438	20.18564	206.36234
2.44	20.59391	201.89597
2.442	20.99318	197.35784
2.444	21.3833	192.74992
2.446	21.76413	188.07418
2.448	22.13555	183.33264
2.45	22.49742	178.52731
2.452	22.84962	173.66025
2.454	23.19202	168.73351
2.456	23.52452	163.7492
2.458	23.84698	158.70942
2.46	24.15932	153.61628
2.462	24.46141	148.47194
2.464	24.75317	143.27855
2.466	25.0345	138.03828
2.468	25.3053	132.75333
2.47	25.56548	127.42589
2.472	25.81497	122.05817
2.474	26.05369	116.65241
2.476	26.28156	111.21083
2.478	26.49851	105.73569
2.48	26.70448	100.22924
2.482	26.89941	94.69374
2.484	27.08324	89.13146
2.486	27.25592	83.54468
2.488	27.4174	77.93567
2.49	27.56765	72.30674
2.492	27.70662	66.66015
2.494	27.83428	60.99821
2.496	27.9506	55.32321
2.498	28.05556	49.63744
2.5	28.14915	43.9432
2.502	28.23133	38.24278
2.504	28.30211	32.53846
2.506	28.36149	26.83254
2.508	28.40944	21.1273
2.51	28.446	15.42501
2.512	28.47115	9.72795
2.514	28.48491	4.03839
2.516	28.48731	-1.64141
2.518	28.47836	-7.30922
2.52	28.45808	-12.96277
2.522	28.42652	-18.59985
2.524	28.38369	-24.21824
2.526	28.32966	-29.81573
2.528	28.26445	-35.39011
2.53	28.18811	-40.93922
2.532	28.10071	-46.46088
2.534	28.00229	-51.95294
2.536	27.89292	-57.41328
2.538	27.77266	-62.83975
2.54	27.64158	-68.23028
2.542	27.49976	-73.58278
2.544	27.34728	-78.89517
2.546	27.18421	-84.16543
2.548	27.01065	-89.39152
2.55	26.82667	-94.57146
2.552	26.63239	-99.70325
2.554	26.4279	-104.78495
2.556	26.21329	-109.81463
2.558	25.98867	-114.79038
2.56	25.75416	-119.71032
2.562	25.50987	-124.57259
2.564	25.25591	-129.37537
2.566	24.99241	-134.11686
2.568	24.71949	-138.79528
2.57	24.43727	-143.40889
2.572	24.1459	-147.95599
2.574	23.84549	-152.43487
2.576	23.5362	-156.8439
2.578	23.21816	-161.18144
2.58	22.89153	-165.44591
2.582	22.55643	-169.63575
2.584	22.21303	-173.74944
2.586	21.86148	-177.78548
2.588	21.50194	-181.74241
2.59	21.13457	-185.61882
2.592	20.75952	-189.41331
2.594	20.37697	-193.12453
2.596	19.98708	-196.75116
2.598	19.59002	-200.29194
2.6	19.18597	-203.7456
2.602	18.7751	-207.11095
2.604	18.35759	-210.38681
2.606	17.93361	-213.57206
2.608	17.50336	-216.66561
2.61	17.06701	-219.6664
2.612	16.62476	-222.57342
2.614	16.17678	-225.38569
2.616	15.72328	-228.10228
2.618	15.26444	-230.7223
2.62	14.80045	-233.24489
2.622	14.33152	-235.66924
2.624	13.85784	-237.99457
2.626	13.37961	-240.22016
2.628	12.89703	-242.34531
2.63	12.4103	-244.36938
2.632	11.91962	-246.29176
2.634	11.4252	-248.11188
2.636	10.92724	-249.82923
2.638	10.42595	-251.44331
2.64	9.92154	-252.95369
2.642	9.41421	-254.35998
2.644	8.90417	-255.66183
2.646	8.39163	-256.85891
2.648	7.8768	-257.95096
2.65	7.35989	-258.93775
2.652	6.84112	-259.81911
2.654	6.32069	-260.59489
2.656	5.79881	-261.26498
2.658	5.2757	-261.82934
2.66	4.75156	-262.28795
2.662	4.22662	-262.64083
2.664	3.70107	-262.88806
2.666	3.17514	-263.02975
2.668	2.64902	-263.06605
2.67	2.12294	-262.99717
2.672	1.5971	-262.82333
2.674	1.07172	-262.54481
2.676	0.54699	-262.16195
2.678	0.02314	-261.67509
2.68	-0.49964	-261.08465
2.682	-1.02113	-260.39105
2.684	-1.54113	-259.5948
2.686	-2.05944	-258.6964
2.688	-2.57585	-257.69643
2.69	-3.09016	-256.59548
2.692	-3.60217	-255.3942
2.694	-4.11167	-254.09327
2.696	-4.61847	-252.69341
2.698	-5.12238	-251.19537
2.7	-5.62319	-249.59995
2.702	-6.12071	-247.90798
2.704	-6.61476	-246.12033
2.706	-7.10513	-244.2379
2.708	-7.59165	-242.26164
2.71	-8.07412	-240.19253
2.712	-8.55236	-238.03157
2.714	-9.02618	-235.77981
2.716	-9.49542	-233.43834
2.718	-9.95988	-231.00827
2.72	-10.41939	-228.49075
2.722	-10.87378	-225.88695
2.724	-11.32288	-223.19809
2.726	-11.76652	-220.42543
2.728	-12.20453	-217.57022
2.73	-12.63675	-214.63377
2.732	-13.06301	-211.61743
2.734	-13.48316	-208.52256
2.736	-13.89705	-205.35055
2.738	-14.30451	-202.10282
2.74	-14.70541	-198.78082
2.742	-15.09959	-195.38603
2.744	-15.48691	-191.91994
2.746	-15.86722	-188.3841
2.748	-16.2404	-184.78004
2.75	-16.6063	-181.10935
2.752	-16.96479	-177.37362
2.754	-17.31575	-173.57448
2.756	-17.65905	-169.71357
2.758	-17.99456	-165.79257
2.76	-18.32218	-161.81314
2.762	-18.64178	-157.77701
2.764	-18.95325	-153.6859
2.766	-19.25649	-149.54155
2.768	-19.55138	-145.34573
2.77	-19.83784	-141.10021
2.772	-20.11575	-136.8068
2.774	-20.38503	-132.46729
2.776	-20.64559	-128.08353
2.778	-20.89734	-123.65734
2.78	-21.14019	-119.19058
2.782	-21.37408	-114.68512
2.784	-21.59891	-110.14284
2.786	-21.81462	-105.56562
2.788	-22.02115	-100.95536
2.79	-22.21842	-96.31397
2.792	-22.40639	-91.64337
2.794	-22.58498	-86.94549
2.796	-22.75415	-82.22225
2.798	-22.91385	-77.47559
2.8	-23.06404	-72.70745
2.802	-23.20467	-67.91979
2.804	-23.33571	-63.11455
2.806	-23.45712	-58.2937
2.808	-23.56887	-53.45919
2.81	-23.67095	-48.61297
2.812	-23.76332	-43.75701
2.814	-23.84597	-38.89327
2.816	-23.91889	-34.0237
2.818	-23.98206	-29.15027
2.82	-24.03549	-24.27493
2.822	-24.07916	-19.39962
2.824	-24.11309	-14.52631
2.826	-24.13727	-9.65693
2.828	-24.15172	-4.79342
2.83	-24.15645	0.06229
2.832	-24.15148	4.90827
2.834	-24.13682	9.74261
2.836	-24.11251	14.56339
2.838	-24.07858	19.36873
2.84	-24.03505	24.15672
2.842	-23.98197	28.9255
2.844	-23.91936	33.67319
2.846	-23.84729	38.39793
2.848	-23.76579	43.0979
2.85	-23.67491	47.77125
2.852	-23.57472	52.41618
2.854	-23.46527	57.03088
2.856	-23.34662	61.61357
2.858	-23.21884	66.16248
2.86	-23.08199	70.67587
2.862	-22.93616	75.152
2.864	-22.78141	79.58916
2.866	-22.61783	83.98565
2.868	-22.4455	88.3398
2.87	-22.2645	92.64994
2.872	-22.07493	96.91445
2.874	-21.87687	101.13172
2.876	-21.67043	105.30015
2.878	-21.45571	109.41818
2.88	-21.2328	113.48425
2.882	-21.00181	117.49685
2.884	-20.76284	121.45449
2.886	-20.51603	125.35569
2.888	-20.26146	129.199
2.89	-19.99927	132.98301
2.892	-19.72957	136.70631
2.894	-19.45248	140.36756
2.896	-19.16814	143.9654
2.898	-18.87667	147.49852
2.9	-18.57819	150.96565
2.902	-18.27285	154.36552
2.904	-17.96077	157.69692
2.906	-17.64211	160.95865
2.908	-17.31699	164.14955
2.91	-16.98556	167.26847
2.912	-16.64796	170.31433
2.914	-16.30435	173.28605
2.916	-15.95487	176.18259
2.918	-15.59967	179.00294
2.92	-15.23891	181.74612
2.922	-14.87274	184.41121
2.924	-14.50132	186.99728
2.926	-14.1248	189.50346
2.928	-13.74336	191.92891
2.93	-13.35714	194.27282
2.932	-12.96632	196.53442
2.934	-12.57106	198.71297
2.936	-12.17152	200.80776
2.938	-11.76788	202.81813
2.94	-11.36031	204.74344
2.942	-10.94897	206.58309
2.944	-10.53403	208.33651
2.946	-10.11568	210.00318
2.948	-9.69408	211.58261
2.95	-9.26941	213.07434
2.952	-8.84184	214.47794
2.954	-8.41155	215.79304
2.956	-7.97873	217.01928
2.958	-7.54354	218.15635
2.96	-7.10616	219.20398
2.962	-6.66678	220.16193
2.964	-6.22557	221.02998
2.966	-5.78272	221.80799
2.968	-5.3384	222.4958
2.97	-4.8928	223.09334
2.972	-4.44609	223.60054
2.974	-3.99845	224.01737
2.976	-3.55008	224.34386
2.978	-3.10114	224.58005
2.98	-2.65182	224.72603
2.982	-2.2023	224.78192
2.984	-1.75275	224.74788
2.986	-1.30336	224.6241
2.988	-0.85431	224.41081
2.99	-0.40578	224.10827
2.992	0.04206	223.71679
2.994	0.48903	223.2367
2.996	0.93495	222.66836
2.998	1.37964	222.01219
3	1.82294	221.26861
3.002	2.26466	220.4381
3.004	2.70463	219.52117
3.006	3.14269	218.51835
3.008	3.57865	217.43022
3.01	4.01235	216.25737
3.012	4.44362	215.00046
3.014	4.8723	213.66015
3.016	5.29821	212.23714
3.018	5.72119	210.73217
3.02	6.14108	209.146
3.022	6.55772	207.47942
3.024	6.97095	205.73327
3.026	7.3806	203.9084
3.028	7.78653	202.0057
3.03	8.18857	200.02608
3.032	8.58658	197.97048
3.034	8.98041	195.83989
3.036	9.36989	193.6353
3.038	9.7549	191.35774
3.04	10.13528	189.00827
3.042	10.51088	186.58796
3.044	10.88158	184.09794
3.046	11.24723	181.53932
3.048	11.60769	178.91328
3.05	11.96284	176.22099
3.052	12.31253	173.46366
3.054	12.65665	170.64253
3.056	12.99506	167.75885
3.058	13.32765	164.8139
3.06	13.65428	161.80898
3.062	13.97484	158.7454
3.064	14.28922	155.62451
3.066	14.5973	152.44767
3.068	14.89898	149.21626
3.07	15.19413	145.93168
3.072	15.48267	142.59536
3.074	15.76448	139.20872
3.076	16.03947	135.77322
3.078	16.30754	132.29033
3.08	16.5686	128.76154
3.082	16.82256	125.18834
3.084	17.06933	121.57227
3.086	17.30882	117.91484
3.088	17.54096	114.2176
3.09	17.76567	110.4821
3.092	17.98286	106.70993
3.094	18.19248	102.90265
3.096	18.39445	99.06186
3.098	18.58871	95.18916
3.1	18.77519	91.28616
3.102	18.95383	87.35448
3.104	19.12459	83.39575
3.106	19.2874	79.41161
3.108	19.44222	75.40369
3.11	19.589	71.37365
3.112	19.7277	67.32315
3.114	19.85828	63.25384
3.116	19.9807	59.16738
3.118	20.09494	55.06544
3.12	20.20096	50.9497
3.122	20.29873	46.82182
3.124	20.38824	42.68348
3.126	20.46946	38.53635
3.128	20.54238	34.38211
3.13	20.60698	30.22243
3.132	20.66326	26.05898
3.134	20.71122	21.89344
3.136	20.75084	17.72748
3.138	20.78213	13.56275
3.14	20.80509	9.40093
3.142	20.81973	5.24366
3.144	20.82607	1.09261
3.146	20.82411	-3.05059
3.148	20.81387	-7.18429
3.15	20.79538	-11.30686
3.152	20.76865	-15.41667
3.154	20.73372	-19.51211
3.156	20.69062	-23.59158
3.158	20.63937	-27.65346
3.16	20.58002	-31.69618
3.162	20.5126	-35.71816
3.164	20.43716	-39.71783
3.166	20.35374	-43.69364
3.168	20.2624	-47.64404
3.17	20.16318	-51.56751
3.172	20.05615	-55.46254
3.174	19.94135	-59.32762
3.176	19.81886	-63.16128
3.178	19.68873	-66.96204
3.18	19.55103	-70.72844
3.182	19.40584	-74.45906
3.184	19.25322	-78.15247
3.186	19.09326	-81.80728
3.188	18.92602	-85.42209
3.19	18.7516	-88.99554
3.192	18.57007	-92.5263
3.194	18.38152	-96.01303
3.196	18.18604	-99.45442
3.198	17.98373	-102.8492
3.2	17.77468	-106.1961
3.202	17.55898	-109.49388
3.204	17.33674	-112.74132
3.206	17.10805	-115.93721
3.208	16.87302	-119.0804
3.21	16.63176	-122.16972
3.212	16.38438	-125.20405
3.214	16.13099	-128.18229
3.216	15.87169	-131.10336
3.218	15.60661	-133.96621
3.22	15.33587	-136.76981
3.222	15.05957	-139.51315
3.224	14.77785	-142.19526
3.226	14.49083	-144.8152
3.228	14.19863	-147.37203
3.23	13.90139	-149.86487
3.232	13.59922	-152.29284
3.234	13.29226	-154.65511
3.236	12.98064	-156.95086
3.238	12.6645	-159.17931
3.24	12.34397	-161.33969
3.242	12.01919	-163.4313
3.244	11.69029	-165.45342
3.246	11.35742	-167.40538
3.248	11.02072	-169.28656
3.25	10.68032	-171.09632
3.252	10.33638	-172.83411
3.254	9.98903	-174.49936
3.256	9.63843	-176.09156
3.258	9.28472	-177.61021
3.26	8.92804	-179.05486
3.262	8.56855	-180.42507
3.264	8.20639	-181.72045
3.266	7.84172	-182.94062
3.268	7.47468	-184.08526
3.27	7.10543	-185.15406
3.272	6.73411	-186.14673
3.274	6.36089	-187.06304
3.276	5.98591	-187.90277
3.278	5.60933	-188.66574
3.28	5.2313	-189.35179
3.282	4.85197	-189.96081
3.284	4.47151	-190.49271
3.286	4.09005	-190.94743
3.288	3.70777	-191.32494
3.29	3.32481	-191.62525
3.292	2.94132	-191.84838
3.294	2.55746	-191.99441
3.296	2.17339	-192.06342
3.298	1.78926	-192.05556
3.3	1.40522	-191.97096
3.302	1.02143	-191.80983
3.304	0.63803	-191.57237
3.306	0.25519	-191.25884
3.308	-0.12695	-190.86951
3.31	-0.50824	-190.40469
3.312	-0.88852	-189.86472
3.314	-1.26765	-189.24995
3.316	-1.64547	-188.56079
3.318	-2.02184	-187.79767
3.32	-2.39661	-186.96102
3.322	-2.76964	-186.05134
3.324	-3.14077	-185.06914
3.326	-3.50986	-184.01494
3.328	-3.87678	-182.88932
3.33	-4.24137	-181.69287
3.332	-4.60351	-180.42621
3.334	-4.96303	-179.08999
3.336	-5.31982	-177.68487
3.338	-5.67373	-176.21156
3.34	-6.02462	-174.67078
3.342	-6.37237	-173.06328
3.344	-6.71683	-171.38984
3.346	-7.05788	-169.65126
3.348	-7.39539	-167.84836
3.35	-7.72923	-165.982
3.352	-8.05928	-164.05304
3.354	-8.3854	-162.06238
3.356	-8.70749	-160.01093
3.358	-9.02541	-157.89965
3.36	-9.33905	-155.7295
3.362	-9.64829	-153.50145
3.364	-9.95301	-151.21652
3.366	-10.25312	-148.87572
3.368	-10.54848	-146.48012
3.37	-10.839	-144.03077
3.372	-11.12457	-141.52876
3.374	-11.40508	-138.9752
3.376	-11.68044	-136.37121
3.378	-11.95053	-133.71792
3.38	-12.21528	-131.01651
3.382	-12.47457	-128.26814
3.384	-12.72832	-125.47401
3.386	-12.97643	-122.63532
3.388	-13.21883	-119.7533
3.39	-13.45542	-116.82919
3.392	-13.68612	-113.86424
3.394	-13.91085	-110.85971
3.396	-14.12953	-107.81689
3.398	-14.34209	-104.73706
3.4	-14.54846	-101.62154
3.402	-14.74856	-98.47164
3.404	-14.94232	-95.28868
3.406	-15.12969	-92.074
3.408	-15.3106	-88.82896
3.41	-15.48499	-85.5549
3.412	-15.6528	-82.2532
3.414	-15.81398	-78.92523
3.416	-15.96848	-75.57237
3.418	-16.11626	-72.19601
3.42	-16.25725	-68.79755
3.422	-16.39143	-65.37839
3.424	-16.51875	-61.93993
3.426	-16.63918	-58.4836
3.428	-16.75268	-55.0108
3.43	-16.85921	-51.52296
3.432	-16.95876	-48.0215
3.434	-17.05129	-44.50784
3.436	-17.13678	-40.98342
3.438	-17.21522	-37.44967
3.44	-17.28658	-33.90802
3.442	-17.35085	-30.35989
3.444	-17.40801	-26.80671
3.446	-17.45807	-23.24993
3.448	-17.50101	-19.69096
3.45	-17.53683	-16.13124
3.452	-17.56554	-12.57218
3.454	-17.58712	-9.01521
3.456	-17.6016	-5.46174
3.458	-17.60897	-1.91319
3.46	-17.60926	1.62903
3.462	-17.60246	5.16353
3.464	-17.58861	8.6889
3.466	-17.56771	12.20376
3.468	-17.5398	15.70671
3.47	-17.5049	19.19639
3.472	-17.46303	22.67143
3.474	-17.41422	26.13047
3.476	-17.35852	29.57215
3.478	-17.29595	32.99514
3.48	-17.22655	36.3981
3.482	-17.15037	39.77973
3.484	-17.06744	43.1387
3.486	-16.97783	46.47372
3.488	-16.88157	49.78351
3.49	-16.77871	53.06679
3.492	-16.66932	56.32231
3.494	-16.55344	59.54882
3.496	-16.43114	62.74508
3.498	-16.30248	65.90989
3.5	-16.16753	69.04204
3.502	-16.02634	72.14034
3.504	-15.87899	75.20362
3.506	-15.72555	78.23074
3.508	-15.56609	81.22054
3.51	-15.40069	84.17192
3.512	-15.22943	87.08377
3.514	-15.05238	89.955
3.516	-14.86964	92.78455
3.518	-14.68127	95.57137
3.52	-14.48738	98.31443
3.522	-14.28804	101.01273
3.524	-14.08336	103.66527
3.526	-13.87341	106.27109
3.528	-13.65831	108.82924
3.53	-13.43813	111.33879
3.532	-13.21298	113.79884
3.534	-12.98297	116.2085
3.536	-12.74818	118.56691
3.538	-12.50874	120.87323
3.54	-12.26473	123.12664
3.542	-12.01626	125.32635
3.544	-11.76346	127.47159
3.546	-11.50642	129.5616
3.548	-11.24525	131.59567
3.55	-10.98007	133.57309
3.552	-10.71099	135.49318
3.554	-10.43814	137.3553
3.556	-10.16161	139.15881
3.558	-9.88154	140.90311
3.56	-9.59804	142.58763
3.562	-9.31123	144.2118
3.564	-9.02123	145.7751
3.566	-8.72817	147.27703
