Time	x1	x2
7.966	0.10104	-0.01599
7.968	0.10101	-0.01616
7.97	0.10097	-0.01633
7.972	0.10094	-0.01648
7.974	0.10091	-0.01664
7.976	0.10087	-0.01678
7.978	0.10084	-0.01692
7.98	0.10081	-0.01705
7.982	0.10077	-0.01717
7.984	0.10074	-0.01729
7.986	0.1007	-0.0174
7.988	0.10067	-0.0175
7.99	0.10063	-0.0176
7.992	0.1006	-0.01768
7.994	0.10056	-0.01776
7.996	0.10053	-0.01784
7.998	0.10049	-0.0179
8	0.10045	-0.01796
8.002	0.10042	-0.01801
8.004	0.10038	-0.01806
8.006	0.10035	-0.01809
8.008	0.10031	-0.01812
8.01	0.10027	-0.01815
8.012	0.10024	-0.01816
8.014	0.1002	-0.01817
8.016	0.10017	-0.01817
8.018	0.10013	-0.01816
8.02	0.10009	-0.01815
8.022	0.10006	-0.01813
8.024	0.10002	-0.0181
8.026	0.09998	-0.01806
8.028	0.09995	-0.01802
8.03	0.09991	-0.01797
8.032	0.09988	-0.01791
8.034	0.09984	-0.01785
8.036	0.0998	-0.01778
8.038	0.09977	-0.0177
8.04	0.09973	-0.01761
8.042	0.0997	-0.01752
8.044	0.09966	-0.01742
8.046	0.09963	-0.01732
8.048	0.09959	-0.0172
8.05	0.09956	-0.01709
8.052	0.09953	-0.01696
8.054	0.09949	-0.01683
8.056	0.09946	-0.01669
8.058	0.09943	-0.01654
8.06	0.09939	-0.01639
8.062	0.09936	-0.01624
8.064	0.09933	-0.01607
8.066	0.0993	-0.0159
8.068	0.09926	-0.01573
8.07	0.09923	-0.01555
8.072	0.0992	-0.01536
8.074	0.09917	-0.01516
8.076	0.09914	-0.01497
8.078	0.09911	-0.01476
8.08	0.09908	-0.01455
8.082	0.09905	-0.01434
8.084	0.09902	-0.01412
8.086	0.099	-0.01389
8.088	0.09897	-0.01366
8.09	0.09894	-0.01342
8.092	0.09892	-0.01318
8.094	0.09889	-0.01294
8.096	0.09886	-0.01269
8.098	0.09884	-0.01243
8.1	0.09881	-0.01217
8.102	0.09879	-0.01191
8.104	0.09877	-0.01164
8.106	0.09874	-0.01137
8.108	0.09872	-0.01109
8.11	0.0987	-0.01081
8.112	0.09868	-0.01053
8.114	0.09866	-0.01024
8.116	0.09864	-0.00995
8.118	0.09862	-0.00966
8.12	0.0986	-0.00936
8.122	0.09858	-0.00906
8.124	0.09856	-0.00875
8.126	0.09854	-0.00845
8.128	0.09853	-0.00814
8.13	0.09851	-0.00783
8.132	0.0985	-0.00751
8.134	0.09848	-0.0072
8.136	0.09847	-0.00688
8.138	0.09845	-0.00655
8.14	0.09844	-0.00623
8.142	0.09843	-0.00591
8.144	0.09842	-0.00558
8.146	0.09841	-0.00525
8.148	0.0984	-0.00492
8.15	0.09839	-0.00459
8.152	0.09838	-0.00426
8.154	0.09837	-0.00393
8.156	0.09836	-0.00359
8.158	0.09836	-0.00326
8.16	0.09835	-0.00292
8.162	0.09834	-0.00258
8.164	0.09834	-0.00225
8.166	0.09834	-0.00191
8.168	0.09833	-0.00157
8.17	0.09833	-0.00124
8.172	0.09833	-0.0009
8.174	0.09833	-0.00057
8.176	0.09832	-0.00023
8.178	0.09832	0.00011
8.18	0.09833	0.00044
8.182	0.09833	0.00077
8.184	0.09833	0.00111
8.186	0.09833	0.00144
8.188	0.09833	0.00177
8.19	0.09834	0.0021
8.192	0.09834	0.00242
8.194	0.09835	0.00275
8.196	0.09835	0.00307
8.198	0.09836	0.0034
8.2	0.09837	0.00372
8.202	0.09837	0.00403
8.204	0.09838	0.00435
8.206	0.09839	0.00466
8.208	0.0984	0.00497
8.21	0.09841	0.00528
8.212	0.09842	0.00559
8.214	0.09843	0.00589
8.216	0.09845	0.00619
8.218	0.09846	0.00649
8.22	0.09847	0.00678
8.222	0.09849	0.00707
8.224	0.0985	0.00736
8.226	0.09852	0.00764
8.228	0.09853	0.00792
8.23	0.09855	0.0082
8.232	0.09856	0.00847
8.234	0.09858	0.00874
8.236	0.0986	0.009
8.238	0.09862	0.00926
8.24	0.09864	0.00952
8.242	0.09866	0.00977
8.244	0.09868	0.01002
8.246	0.0987	0.01026
8.248	0.09872	0.0105
8.25	0.09874	0.01073
8.252	0.09876	0.01096
8.254	0.09878	0.01118
8.256	0.0988	0.0114
8.258	0.09883	0.01162
8.26	0.09885	0.01183
8.262	0.09887	0.01203
8.264	0.0989	0.01223
8.266	0.09892	0.01242
8.268	0.09895	0.01261
8.27	0.09897	0.01279
8.272	0.099	0.01297
8.274	0.09903	0.01314
8.276	0.09905	0.01331
8.278	0.09908	0.01347
8.28	0.09911	0.01362
8.282	0.09913	0.01377
8.284	0.09916	0.01391
8.286	0.09919	0.01405
8.288	0.09922	0.01418
8.29	0.09925	0.01431
8.292	0.09927	0.01442
8.294	0.0993	0.01454
8.296	0.09933	0.01464
8.298	0.09936	0.01475
8.3	0.09939	0.01484
8.302	0.09942	0.01493
8.304	0.09945	0.01501
8.306	0.09948	0.01509
8.308	0.09951	0.01516
8.31	0.09954	0.01522
8.312	0.09957	0.01528
8.314	0.0996	0.01533
8.316	0.09963	0.01538
8.318	0.09966	0.01542
8.32	0.0997	0.01545
8.322	0.09973	0.01548
8.324	0.09976	0.0155
8.326	0.09979	0.01551
8.328	0.09982	0.01552
8.33	0.09985	0.01552
8.332	0.09988	0.01552
8.334	0.09991	0.01551
8.336	0.09994	0.01549
8.338	0.09997	0.01547
8.34	0.10001	0.01544
8.342	0.10004	0.01541
8.344	0.10007	0.01537
8.346	0.1001	0.01532
8.348	0.10013	0.01527
8.35	0.10016	0.01521
8.352	0.10019	0.01514
8.354	0.10022	0.01507
8.356	0.10025	0.01499
8.358	0.10028	0.01491
8.36	0.10031	0.01482
8.362	0.10034	0.01473
8.364	0.10037	0.01463
8.366	0.1004	0.01452
8.368	0.10043	0.01441
8.37	0.10045	0.01429
8.372	0.10048	0.01417
8.374	0.10051	0.01404
8.376	0.10054	0.01391
8.378	0.10057	0.01377
8.38	0.10059	0.01363
8.382	0.10062	0.01348
8.384	0.10065	0.01333
8.386	0.10067	0.01317
8.388	0.1007	0.013
8.39	0.10073	0.01284
8.392	0.10075	0.01266
8.394	0.10078	0.01248
8.396	0.1008	0.0123
8.398	0.10083	0.01211
8.4	0.10085	0.01192
8.402	0.10087	0.01173
8.404	0.1009	0.01153
8.406	0.10092	0.01132
8.408	0.10094	0.01111
8.41	0.10096	0.0109
8.412	0.10099	0.01068
8.414	0.10101	0.01046
8.416	0.10103	0.01024
8.418	0.10105	0.01001
8.42	0.10107	0.00978
8.422	0.10109	0.00954
8.424	0.10111	0.0093
8.426	0.10112	0.00906
8.428	0.10114	0.00882
8.43	0.10116	0.00857
8.432	0.10118	0.00832
8.434	0.10119	0.00807
8.436	0.10121	0.00781
8.438	0.10122	0.00755
8.44	0.10124	0.00729
8.442	0.10125	0.00703
8.444	0.10127	0.00676
8.446	0.10128	0.00649
8.448	0.10129	0.00622
8.45	0.10131	0.00595
8.452	0.10132	0.00568
8.454	0.10133	0.0054
8.456	0.10134	0.00512
8.458	0.10135	0.00485
8.46	0.10136	0.00456
8.462	0.10137	0.00428
8.464	0.10138	0.004
8.466	0.10138	0.00372
8.468	0.10139	0.00343
8.47	0.1014	0.00315
8.472	0.1014	0.00286
8.474	0.10141	0.00257
8.476	0.10141	0.00229
8.478	0.10142	0.002
8.48	0.10142	0.00171
8.482	0.10142	0.00143
8.484	0.10143	0.00114
8.486	0.10143	0.00085
8.488	0.10143	0.00056
8.49	0.10143	0.00028
8.492	0.10143	-0.00001
8.494	0.10143	-0.0003
8.496	0.10143	-0.00058
8.498	0.10143	-0.00087
8.5	0.10143	-0.00115
8.502	0.10142	-0.00143
8.504	0.10142	-0.00171
8.506	0.10142	-0.00199
8.508	0.10141	-0.00227
8.51	0.10141	-0.00255
8.512	0.1014	-0.00283
8.514	0.1014	-0.0031
8.516	0.10139	-0.00337
8.518	0.10138	-0.00364
8.52	0.10138	-0.00391
8.522	0.10137	-0.00418
8.524	0.10136	-0.00444
8.526	0.10135	-0.0047
8.528	0.10134	-0.00496
8.53	0.10133	-0.00522
8.532	0.10132	-0.00547
8.534	0.10131	-0.00573
8.536	0.1013	-0.00597
8.538	0.10128	-0.00622
8.54	0.10127	-0.00646
8.542	0.10126	-0.0067
8.544	0.10124	-0.00694
8.546	0.10123	-0.00717
8.548	0.10122	-0.0074
8.55	0.1012	-0.00763
8.552	0.10119	-0.00785
8.554	0.10117	-0.00807
8.556	0.10115	-0.00829
8.558	0.10114	-0.0085
8.56	0.10112	-0.00871
8.562	0.1011	-0.00891
8.564	0.10108	-0.00911
8.566	0.10107	-0.00931
8.568	0.10105	-0.0095
8.57	0.10103	-0.00969
8.572	0.10101	-0.00988
8.574	0.10099	-0.01006
8.576	0.10097	-0.01023
8.578	0.10095	-0.0104
8.58	0.10093	-0.01057
8.582	0.1009	-0.01073
8.584	0.10088	-0.01089
8.586	0.10086	-0.01104
8.588	0.10084	-0.01119
8.59	0.10082	-0.01133
8.592	0.10079	-0.01147
8.594	0.10077	-0.0116
8.596	0.10075	-0.01173
8.598	0.10072	-0.01185
8.6	0.1007	-0.01197
8.602	0.10068	-0.01209
8.604	0.10065	-0.01219
8.606	0.10063	-0.0123
8.608	0.1006	-0.0124
8.61	0.10058	-0.01249
8.612	0.10055	-0.01258
8.614	0.10053	-0.01266
8.616	0.1005	-0.01274
8.618	0.10048	-0.01281
8.62	0.10045	-0.01288
8.622	0.10042	-0.01294
8.624	0.1004	-0.01299
8.626	0.10037	-0.01305
8.628	0.10035	-0.01309
8.63	0.10032	-0.01313
8.632	0.10029	-0.01317
8.634	0.10027	-0.0132
8.636	0.10024	-0.01322
8.638	0.10021	-0.01324
8.64	0.10019	-0.01325
8.642	0.10016	-0.01326
8.644	0.10014	-0.01327
8.646	0.10011	-0.01326
8.648	0.10008	-0.01326
8.65	0.10006	-0.01324
8.652	0.10003	-0.01323
8.654	0.1	-0.0132
8.656	0.09998	-0.01317
8.658	0.09995	-0.01314
8.66	0.09992	-0.0131
8.662	0.0999	-0.01306
8.664	0.09987	-0.01301
8.666	0.09985	-0.01295
8.668	0.09982	-0.01289
8.67	0.09979	-0.01283
8.672	0.09977	-0.01276
8.674	0.09974	-0.01269
8.676	0.09972	-0.01261
8.678	0.09969	-0.01252
8.68	0.09967	-0.01243
8.682	0.09964	-0.01234
8.684	0.09962	-0.01224
8.686	0.09959	-0.01214
8.688	0.09957	-0.01203
8.69	0.09955	-0.01192
8.692	0.09952	-0.0118
8.694	0.0995	-0.01168
8.696	0.09948	-0.01155
8.698	0.09945	-0.01142
8.7	0.09943	-0.01129
8.702	0.09941	-0.01115
8.704	0.09939	-0.01101
8.706	0.09936	-0.01086
8.708	0.09934	-0.01071
8.71	0.09932	-0.01055
8.712	0.0993	-0.0104
8.714	0.09928	-0.01023
8.716	0.09926	-0.01007
8.718	0.09924	-0.0099
8.72	0.09922	-0.00972
8.722	0.0992	-0.00954
8.724	0.09918	-0.00936
8.726	0.09916	-0.00918
8.728	0.09914	-0.00899
8.73	0.09913	-0.0088
8.732	0.09911	-0.00861
8.734	0.09909	-0.00841
8.736	0.09908	-0.00821
8.738	0.09906	-0.00801
8.74	0.09904	-0.0078
8.742	0.09903	-0.00759
8.744	0.09901	-0.00738
8.746	0.099	-0.00717
8.748	0.09898	-0.00695
8.75	0.09897	-0.00673
8.752	0.09896	-0.00651
8.754	0.09894	-0.00629
8.756	0.09893	-0.00607
8.758	0.09892	-0.00584
8.76	0.09891	-0.00561
8.762	0.0989	-0.00538
8.764	0.09889	-0.00515
8.766	0.09888	-0.00492
8.768	0.09887	-0.00468
8.77	0.09886	-0.00444
8.772	0.09885	-0.00421
8.774	0.09884	-0.00397
8.776	0.09883	-0.00373
8.778	0.09883	-0.00349
8.78	0.09882	-0.00324
8.782	0.09881	-0.003
8.784	0.09881	-0.00276
8.786	0.0988	-0.00251
8.788	0.0988	-0.00227
8.79	0.09879	-0.00202
8.792	0.09879	-0.00178
8.794	0.09879	-0.00153
8.796	0.09878	-0.00129
8.798	0.09878	-0.00104
8.8	0.09878	-0.00079
8.802	0.09878	-0.00055
8.804	0.09878	-0.0003
8.806	0.09878	-0.00006
8.808	0.09878	0.00019
8.81	0.09878	0.00043
8.812	0.09878	0.00067
8.814	0.09878	0.00092
8.816	0.09878	0.00116
8.818	0.09878	0.0014
8.82	0.09879	0.00164
8.822	0.09879	0.00188
8.824	0.0988	0.00211
8.826	0.0988	0.00235
8.828	0.0988	0.00258
8.83	0.09881	0.00282
8.832	0.09882	0.00305
8.834	0.09882	0.00328
8.836	0.09883	0.00351
8.838	0.09884	0.00373
8.84	0.09884	0.00396
8.842	0.09885	0.00418
8.844	0.09886	0.0044
8.846	0.09887	0.00462
8.848	0.09888	0.00483
8.85	0.09889	0.00505
8.852	0.0989	0.00526
8.854	0.09891	0.00547
8.856	0.09892	0.00567
8.858	0.09893	0.00587
8.86	0.09894	0.00607
8.862	0.09896	0.00627
8.864	0.09897	0.00647
8.866	0.09898	0.00666
8.868	0.099	0.00685
8.87	0.09901	0.00703
8.872	0.09902	0.00721
8.874	0.09904	0.00739
8.876	0.09905	0.00757
8.878	0.09907	0.00774
8.88	0.09909	0.00791
8.882	0.0991	0.00808
8.884	0.09912	0.00824
8.886	0.09913	0.0084
8.888	0.09915	0.00855
8.89	0.09917	0.0087
8.892	0.09919	0.00885
8.894	0.0992	0.00899
8.896	0.09922	0.00913
8.898	0.09924	0.00927
8.9	0.09926	0.0094
8.902	0.09928	0.00952
8.904	0.0993	0.00965
8.906	0.09932	0.00977
8.908	0.09934	0.00988
8.91	0.09936	0.00999
8.912	0.09938	0.0101
8.914	0.0994	0.0102
8.916	0.09942	0.0103
8.918	0.09944	0.01039
8.92	0.09946	0.01048
8.922	0.09948	0.01057
8.924	0.0995	0.01065
8.926	0.09952	0.01073
8.928	0.09954	0.0108
8.93	0.09957	0.01087
8.932	0.09959	0.01093
8.934	0.09961	0.01099
8.936	0.09963	0.01104
8.938	0.09965	0.01109
8.94	0.09968	0.01114
8.942	0.0997	0.01118
8.944	0.09972	0.01121
8.946	0.09974	0.01124
8.948	0.09977	0.01127
8.95	0.09979	0.01129
8.952	0.09981	0.01131
8.954	0.09983	0.01132
8.956	0.09986	0.01133
8.958	0.09988	0.01133
8.96	0.0999	0.01133
8.962	0.09992	0.01133
8.964	0.09995	0.01132
8.966	0.09997	0.01131
8.968	0.09999	0.01129
8.97	0.10001	0.01126
8.972	0.10004	0.01124
8.974	0.10006	0.0112
8.976	0.10008	0.01117
8.978	0.1001	0.01113
8.98	0.10013	0.01108
8.982	0.10015	0.01103
8.984	0.10017	0.01098
8.986	0.10019	0.01092
8.988	0.10021	0.01086
8.99	0.10024	0.01079
8.992	0.10026	0.01072
8.994	0.10028	0.01065
8.996	0.1003	0.01057
8.998	0.10032	0.01048
9	0.10034	0.0104
9.002	0.10036	0.01031
9.004	0.10038	0.01021
9.006	0.1004	0.01011
9.008	0.10042	0.01001
9.01	0.10044	0.0099
9.012	0.10046	0.00979
9.014	0.10048	0.00968
9.016	0.1005	0.00956
9.018	0.10052	0.00944
9.02	0.10054	0.00932
9.022	0.10056	0.00919
9.024	0.10058	0.00906
9.026	0.10059	0.00892
9.028	0.10061	0.00878
9.03	0.10063	0.00864
9.032	0.10065	0.0085
9.034	0.10066	0.00835
9.036	0.10068	0.0082
9.038	0.1007	0.00804
9.04	0.10071	0.00789
9.042	0.10073	0.00773
9.044	0.10074	0.00757
9.046	0.10076	0.0074
9.048	0.10077	0.00723
9.05	0.10079	0.00706
9.052	0.1008	0.00689
9.054	0.10081	0.00672
9.056	0.10083	0.00654
9.058	0.10084	0.00636
9.06	0.10085	0.00618
9.062	0.10086	0.00599
9.064	0.10088	0.00581
9.066	0.10089	0.00562
9.068	0.1009	0.00543
9.07	0.10091	0.00524
9.072	0.10092	0.00504
9.074	0.10093	0.00485
9.076	0.10094	0.00465
9.078	0.10095	0.00445
9.08	0.10096	0.00426
9.082	0.10097	0.00405
9.084	0.10097	0.00385
9.086	0.10098	0.00365
9.088	0.10099	0.00345
9.09	0.10099	0.00324
9.092	0.101	0.00304
9.094	0.10101	0.00283
9.096	0.10101	0.00262
9.098	0.10102	0.00241
9.1	0.10102	0.0022
9.102	0.10103	0.002
9.104	0.10103	0.00179
9.106	0.10103	0.00158
9.108	0.10104	0.00137
9.11	0.10104	0.00116
9.112	0.10104	0.00095
9.114	0.10104	0.00074
9.116	0.10104	0.00053
9.118	0.10104	0.00032
9.12	0.10105	0.00011
9.122	0.10105	-0.0001
9.124	0.10104	-0.00031
9.126	0.10104	-0.00052
9.128	0.10104	-0.00073
9.13	0.10104	-0.00093
9.132	0.10104	-0.00114
9.134	0.10104	-0.00134
9.136	0.10103	-0.00155
9.138	0.10103	-0.00175
9.14	0.10103	-0.00195
9.142	0.10102	-0.00215
9.144	0.10102	-0.00235
9.146	0.10101	-0.00255
9.148	0.10101	-0.00275
9.15	0.101	-0.00294
9.152	0.101	-0.00314
9.154	0.10099	-0.00333
9.156	0.10098	-0.00352
9.158	0.10098	-0.00371
9.16	0.10097	-0.00389
9.162	0.10096	-0.00408
9.164	0.10095	-0.00426
9.166	0.10094	-0.00444
9.168	0.10093	-0.00462
9.17	0.10092	-0.0048
9.172	0.10091	-0.00497
9.174	0.1009	-0.00514
9.176	0.10089	-0.00531
9.178	0.10088	-0.00548
9.18	0.10087	-0.00564
9.182	0.10086	-0.00581
9.184	0.10085	-0.00597
9.186	0.10084	-0.00612
9.188	0.10082	-0.00628
9.19	0.10081	-0.00643
9.192	0.1008	-0.00657
9.194	0.10079	-0.00672
9.196	0.10077	-0.00686
9.198	0.10076	-0.007
9.2	0.10074	-0.00714
9.202	0.10073	-0.00727
9.204	0.10071	-0.0074
9.206	0.1007	-0.00753
9.208	0.10068	-0.00765
9.21	0.10067	-0.00777
9.212	0.10065	-0.00789
9.214	0.10064	-0.008
9.216	0.10062	-0.00811
9.218	0.10061	-0.00822
9.22	0.10059	-0.00832
9.222	0.10057	-0.00842
9.224	0.10055	-0.00851
9.226	0.10054	-0.00861
9.228	0.10052	-0.00869
9.23	0.1005	-0.00878
9.232	0.10049	-0.00886
9.234	0.10047	-0.00894
9.236	0.10045	-0.00901
9.238	0.10043	-0.00908
9.24	0.10041	-0.00915
9.242	0.1004	-0.00921
9.244	0.10038	-0.00927
9.246	0.10036	-0.00932
9.248	0.10034	-0.00937
9.25	0.10032	-0.00942
9.252	0.1003	-0.00946
9.254	0.10028	-0.0095
9.256	0.10026	-0.00954
9.258	0.10024	-0.00957
9.26	0.10023	-0.0096
9.262	0.10021	-0.00962
9.264	0.10019	-0.00964
9.266	0.10017	-0.00966
9.268	0.10015	-0.00967
9.27	0.10013	-0.00968
9.272	0.10011	-0.00968
9.274	0.10009	-0.00969
9.276	0.10007	-0.00968
9.278	0.10005	-0.00967
9.28	0.10003	-0.00966
9.282	0.10001	-0.00965
9.284	0.09999	-0.00963
9.286	0.09997	-0.00961
9.288	0.09995	-0.00958
9.29	0.09994	-0.00955
9.292	0.09992	-0.00952
9.294	0.0999	-0.00948
9.296	0.09988	-0.00944
9.298	0.09986	-0.00939
9.3	0.09984	-0.00935
9.302	0.09982	-0.00929
9.304	0.0998	-0.00924
9.306	0.09979	-0.00918
9.308	0.09977	-0.00911
9.31	0.09975	-0.00905
9.312	0.09973	-0.00898
9.314	0.09971	-0.0089
9.316	0.0997	-0.00883
9.318	0.09968	-0.00875
9.32	0.09966	-0.00866
9.322	0.09964	-0.00858
9.324	0.09963	-0.00849
9.326	0.09961	-0.00839
9.328	0.09959	-0.0083
9.33	0.09958	-0.0082
9.332	0.09956	-0.00809
9.334	0.09954	-0.00799
9.336	0.09953	-0.00788
9.338	0.09951	-0.00777
9.34	0.0995	-0.00765
9.342	0.09948	-0.00754
9.344	0.09947	-0.00742
9.346	0.09945	-0.00729
9.348	0.09944	-0.00717
9.35	0.09942	-0.00704
9.352	0.09941	-0.00691
9.354	0.0994	-0.00678
9.356	0.09938	-0.00664
9.358	0.09937	-0.0065
9.36	0.09936	-0.00636
9.362	0.09934	-0.00622
9.364	0.09933	-0.00608
9.366	0.09932	-0.00593
9.368	0.09931	-0.00578
9.37	0.0993	-0.00563
9.372	0.09929	-0.00548
9.374	0.09927	-0.00532
9.376	0.09926	-0.00516
9.378	0.09925	-0.00501
9.38	0.09924	-0.00485
9.382	0.09923	-0.00468
9.384	0.09923	-0.00452
9.386	0.09922	-0.00436
9.388	0.09921	-0.00419
9.39	0.0992	-0.00402
9.392	0.09919	-0.00385
9.394	0.09918	-0.00368
9.396	0.09918	-0.00351
9.398	0.09917	-0.00334
9.4	0.09916	-0.00317
9.402	0.09916	-0.00299
9.404	0.09915	-0.00282
9.406	0.09915	-0.00264
9.408	0.09914	-0.00247
9.41	0.09914	-0.00229
9.412	0.09913	-0.00211
9.414	0.09913	-0.00193
9.416	0.09912	-0.00175
9.418	0.09912	-0.00158
9.42	0.09912	-0.0014
9.422	0.09912	-0.00122
9.424	0.09911	-0.00104
9.426	0.09911	-0.00086
9.428	0.09911	-0.00068
9.43	0.09911	-0.0005
9.432	0.09911	-0.00032
9.434	0.09911	-0.00014
9.436	0.09911	0.00004
9.438	0.09911	0.00022
9.44	0.09911	0.00039
9.442	0.09911	0.00057
9.444	0.09911	0.00075
9.446	0.09911	0.00092
9.448	0.09911	0.0011
9.45	0.09912	0.00127
9.452	0.09912	0.00145
9.454	0.09912	0.00162
9.456	0.09913	0.00179
9.458	0.09913	0.00196
9.46	0.09913	0.00213
9.462	0.09914	0.0023
9.464	0.09914	0.00247
9.466	0.09915	0.00263
9.468	0.09915	0.0028
9.47	0.09916	0.00296
9.472	0.09916	0.00312
9.474	0.09917	0.00328
9.476	0.09918	0.00344
9.478	0.09919	0.0036
9.48	0.09919	0.00375
9.482	0.0992	0.00391
9.484	0.09921	0.00406
9.486	0.09922	0.00421
9.488	0.09922	0.00435
9.49	0.09923	0.0045
9.492	0.09924	0.00464
9.494	0.09925	0.00478
9.496	0.09926	0.00492
9.498	0.09927	0.00506
9.5	0.09928	0.00519
9.502	0.09929	0.00533
9.504	0.0993	0.00546
9.506	0.09931	0.00558
9.508	0.09933	0.00571
9.51	0.09934	0.00583
9.512	0.09935	0.00595
9.514	0.09936	0.00607
9.516	0.09937	0.00618
9.518	0.09939	0.00629
9.52	0.0994	0.0064
9.522	0.09941	0.00651
9.524	0.09942	0.00661
9.526	0.09944	0.00671
9.528	0.09945	0.00681
9.53	0.09947	0.0069
9.532	0.09948	0.00699
9.534	0.09949	0.00708
9.536	0.09951	0.00717
9.538	0.09952	0.00725
9.54	0.09954	0.00733
9.542	0.09955	0.00741
9.544	0.09957	0.00748
9.546	0.09958	0.00755
9.548	0.0996	0.00762
9.55	0.09961	0.00768
9.552	0.09963	0.00774
9.554	0.09964	0.0078
9.556	0.09966	0.00786
9.558	0.09967	0.00791
9.56	0.09969	0.00795
9.562	0.09971	0.008
9.564	0.09972	0.00804
9.566	0.09974	0.00808
9.568	0.09975	0.00811
9.57	0.09977	0.00814
9.572	0.09979	0.00817
9.574	0.0998	0.0082
9.576	0.09982	0.00822
9.578	0.09984	0.00824
9.58	0.09985	0.00825
9.582	0.09987	0.00826
9.584	0.09989	0.00827
9.586	0.0999	0.00827
9.588	0.09992	0.00828
9.59	0.09994	0.00827
9.592	0.09995	0.00827
9.594	0.09997	0.00826
9.596	0.09998	0.00825
9.598	0.1	0.00823
9.6	0.10002	0.00821
9.602	0.10003	0.00819
9.604	0.10005	0.00817
9.606	0.10007	0.00814
9.608	0.10008	0.00811
9.61	0.1001	0.00808
9.612	0.10012	0.00804
9.614	0.10013	0.008
9.616	0.10015	0.00795
9.618	0.10016	0.00791
9.62	0.10018	0.00786
9.622	0.10019	0.0078
9.624	0.10021	0.00775
9.626	0.10023	0.00769
9.628	0.10024	0.00763
9.63	0.10026	0.00756
9.632	0.10027	0.00749
9.634	0.10029	0.00742
9.636	0.1003	0.00735
9.638	0.10032	0.00727
9.64	0.10033	0.00719
9.642	0.10034	0.00711
9.644	0.10036	0.00703
9.646	0.10037	0.00694
9.648	0.10039	0.00685
9.65	0.1004	0.00676
9.652	0.10041	0.00666
9.654	0.10043	0.00657
9.656	0.10044	0.00647
9.658	0.10045	0.00637
9.66	0.10046	0.00626
9.662	0.10048	0.00616
9.664	0.10049	0.00605
9.666	0.1005	0.00594
9.668	0.10051	0.00582
9.67	0.10052	0.00571
9.672	0.10054	0.00559
9.674	0.10055	0.00547
9.676	0.10056	0.00535
9.678	0.10057	0.00523
9.68	0.10058	0.0051
9.682	0.10059	0.00497
9.684	0.1006	0.00485
9.686	0.10061	0.00471
9.688	0.10062	0.00458
9.69	0.10063	0.00445
9.692	0.10064	0.00431
9.694	0.10064	0.00418
9.696	0.10065	0.00404
9.698	0.10066	0.0039
9.7	0.10067	0.00376
9.702	0.10067	0.00362
9.704	0.10068	0.00348
9.706	0.10069	0.00333
9.708	0.1007	0.00319
9.71	0.1007	0.00304
9.712	0.10071	0.00289
9.714	0.10071	0.00275
9.716	0.10072	0.0026
9.718	0.10072	0.00245
9.72	0.10073	0.0023
9.722	0.10073	0.00215
9.724	0.10074	0.002
9.726	0.10074	0.00185
9.728	0.10074	0.00169
9.73	0.10075	0.00154
9.732	0.10075	0.00139
9.734	0.10075	0.00124
9.736	0.10076	0.00108
9.738	0.10076	0.00093
9.74	0.10076	0.00078
9.742	0.10076	0.00062
9.744	0.10076	0.00047
9.746	0.10076	0.00032
9.748	0.10076	0.00016
9.75	0.10076	0.00001
9.752	0.10076	-0.00014
9.754	0.10076	-0.00029
9.756	0.10076	-0.00045
9.758	0.10076	-0.0006
9.76	0.10076	-0.00075
9.762	0.10076	-0.0009
9.764	0.10076	-0.00105
9.766	0.10075	-0.0012
9.768	0.10075	-0.00134
9.77	0.10075	-0.00149
9.772	0.10075	-0.00164
9.774	0.10074	-0.00178
9.776	0.10074	-0.00193
9.778	0.10073	-0.00207
9.78	0.10073	-0.00221
9.782	0.10073	-0.00235
9.784	0.10072	-0.00249
9.786	0.10072	-0.00263
9.788	0.10071	-0.00277
9.79	0.1007	-0.0029
9.792	0.1007	-0.00304
9.794	0.10069	-0.00317
9.796	0.10069	-0.0033
9.798	0.10068	-0.00343
9.8	0.10067	-0.00356
9.802	0.10066	-0.00369
9.804	0.10066	-0.00381
9.806	0.10065	-0.00393
9.808	0.10064	-0.00405
9.81	0.10063	-0.00417
9.812	0.10062	-0.00429
9.814	0.10062	-0.00441
9.816	0.10061	-0.00452
9.818	0.1006	-0.00463
9.82	0.10059	-0.00474
9.822	0.10058	-0.00485
9.824	0.10057	-0.00495
9.826	0.10056	-0.00506
9.828	0.10055	-0.00516
9.83	0.10054	-0.00525
9.832	0.10053	-0.00535
9.834	0.10052	-0.00544
9.836	0.10051	-0.00554
9.838	0.10049	-0.00562
9.84	0.10048	-0.00571
9.842	0.10047	-0.00579
9.844	0.10046	-0.00588
9.846	0.10045	-0.00596
9.848	0.10044	-0.00603
9.85	0.10042	-0.00611
9.852	0.10041	-0.00618
9.854	0.1004	-0.00625
9.856	0.10039	-0.00631
9.858	0.10037	-0.00638
9.86	0.10036	-0.00644
9.862	0.10035	-0.00649
9.864	0.10034	-0.00655
9.866	0.10032	-0.0066
9.868	0.10031	-0.00665
9.87	0.1003	-0.0067
9.872	0.10028	-0.00674
9.874	0.10027	-0.00679
9.876	0.10026	-0.00682
9.878	0.10024	-0.00686
9.88	0.10023	-0.00689
9.882	0.10021	-0.00692
9.884	0.1002	-0.00695
9.886	0.10019	-0.00698
9.888	0.10017	-0.007
9.89	0.10016	-0.00702
9.892	0.10014	-0.00703
9.894	0.10013	-0.00705
