Time	Distance	Velocity
1.946	0.57426	-1.1862
1.948	0.57188	-1.18726
1.95	0.56951	-1.18831
1.952	0.56713	-1.18934
1.954	0.56475	-1.19036
1.956	0.56237	-1.19136
1.958	0.55999	-1.19234
1.96	0.5576	-1.19331
1.962	0.55521	-1.19426
1.964	0.55282	-1.19519
1.966	0.55043	-1.19611
1.968	0.54804	-1.19702
1.97	0.54564	-1.1979
1.972	0.54325	-1.19877
1.974	0.54085	-1.19963
1.976	0.53845	-1.20046
1.978	0.53605	-1.20129
1.98	0.53364	-1.20209
1.982	0.53124	-1.20288
1.984	0.52883	-1.20365
1.986	0.52642	-1.20441
1.988	0.52401	-1.20515
1.99	0.5216	-1.20588
1.992	0.51919	-1.20659
1.994	0.51678	-1.20728
1.996	0.51436	-1.20796
1.998	0.51195	-1.20862
2	0.50953	-1.20927
2.002	0.50711	-1.2099
2.004	0.50469	-1.21052
2.006	0.50227	-1.21112
2.008	0.49984	-1.2117
2.01	0.49742	-1.21227
2.012	0.49499	-1.21282
2.014	0.49257	-1.21336
2.016	0.49014	-1.21388
2.018	0.48771	-1.21438
2.02	0.48528	-1.21487
2.022	0.48285	-1.21535
2.024	0.48042	-1.2158
2.026	0.47799	-1.21625
2.028	0.47556	-1.21668
2.03	0.47312	-1.21709
2.032	0.47069	-1.21748
2.034	0.46825	-1.21787
2.036	0.46582	-1.21823
2.038	0.46338	-1.21858
2.04	0.46094	-1.21892
2.042	0.4585	-1.21924
2.044	0.45607	-1.21954
2.046	0.45363	-1.21983
2.048	0.45119	-1.22011
2.05	0.44875	-1.22037
2.052	0.44631	-1.22061
2.054	0.44386	-1.22084
2.056	0.44142	-1.22105
2.058	0.43898	-1.22125
2.06	0.43654	-1.22144
2.062	0.43409	-1.22161
2.064	0.43165	-1.22176
2.066	0.42921	-1.2219
2.068	0.42676	-1.22202
2.07	0.42432	-1.22213
2.072	0.42187	-1.22223
2.074	0.41943	-1.22231
2.076	0.41699	-1.22237
2.078	0.41454	-1.22242
2.08	0.4121	-1.22245
2.082	0.40965	-1.22247
2.084	0.40721	-1.22248
2.086	0.40476	-1.22247
2.088	0.40232	-1.22245
2.09	0.39987	-1.22241
2.092	0.39743	-1.22236
2.094	0.39498	-1.22229
2.096	0.39254	-1.22221
2.098	0.39009	-1.22211
2.1	0.38765	-1.222
2.102	0.3852	-1.22187
2.104	0.38276	-1.22173
2.106	0.38032	-1.22158
2.108	0.37787	-1.22141
2.11	0.37543	-1.22123
2.112	0.37299	-1.22103
2.114	0.37055	-1.22082
2.116	0.36811	-1.2206
2.118	0.36567	-1.22036
2.12	0.36323	-1.2201
2.122	0.36079	-1.21983
2.124	0.35835	-1.21955
2.126	0.35591	-1.21926
2.128	0.35347	-1.21895
2.13	0.35103	-1.21862
2.132	0.34859	-1.21828
2.134	0.34616	-1.21793
2.136	0.34372	-1.21757
2.138	0.34129	-1.21719
2.14	0.33885	-1.21679
2.142	0.33642	-1.21639
2.144	0.33399	-1.21596
2.146	0.33156	-1.21553
2.148	0.32913	-1.21508
2.15	0.3267	-1.21462
2.152	0.32427	-1.21414
2.154	0.32184	-1.21365
2.156	0.31941	-1.21315
2.158	0.31699	-1.21263
2.16	0.31456	-1.2121
2.162	0.31214	-1.21156
2.164	0.30972	-1.211
2.166	0.3073	-1.21043
2.168	0.30487	-1.20985
2.17	0.30246	-1.20925
2.172	0.30004	-1.20864
2.174	0.29762	-1.20802
2.176	0.29521	-1.20738
2.178	0.29279	-1.20673
2.18	0.29038	-1.20607
2.182	0.28797	-1.20539
2.184	0.28556	-1.2047
2.186	0.28315	-1.204
2.188	0.28074	-1.20328
2.19	0.27834	-1.20255
2.192	0.27593	-1.20181
2.194	0.27353	-1.20106
2.196	0.27113	-1.20029
2.198	0.26873	-1.19951
2.2	0.26633	-1.19872
2.202	0.26393	-1.19791
2.204	0.26154	-1.19709
2.206	0.25914	-1.19626
2.208	0.25675	-1.19542
2.21	0.25436	-1.19456
2.212	0.25197	-1.19369
2.214	0.24959	-1.19281
2.216	0.2472	-1.19192
2.218	0.24482	-1.19101
2.22	0.24244	-1.19009
2.222	0.24006	-1.18916
2.224	0.23768	-1.18821
2.226	0.23531	-1.18726
2.228	0.23293	-1.18629
2.23	0.23056	-1.18531
2.232	0.22819	-1.18431
2.234	0.22582	-1.18331
2.236	0.22346	-1.18229
2.238	0.22109	-1.18126
2.24	0.21873	-1.18022
2.242	0.21637	-1.17917
2.244	0.21402	-1.1781
2.246	0.21166	-1.17702
2.248	0.20931	-1.17593
2.25	0.20696	-1.17483
2.252	0.20461	-1.17372
2.254	0.20226	-1.17259
2.256	0.19992	-1.17145
2.258	0.19758	-1.1703
2.26	0.19524	-1.16914
2.262	0.1929	-1.16797
2.264	0.19057	-1.16678
2.266	0.18823	-1.16559
2.268	0.1859	-1.16438
2.27	0.18358	-1.16316
2.272	0.18125	-1.16193
2.274	0.17893	-1.16069
2.276	0.17661	-1.15944
2.278	0.17429	-1.15817
2.28	0.17198	-1.15689
2.282	0.16966	-1.15561
2.284	0.16735	-1.15431
2.286	0.16505	-1.153
2.288	0.16274	-1.15168
2.29	0.16044	-1.15034
2.292	0.15814	-1.149
2.294	0.15584	-1.14765
2.296	0.15355	-1.14628
2.298	0.15126	-1.1449
2.3	0.14897	-1.14352
2.302	0.14668	-1.14212
2.304	0.1444	-1.14071
2.306	0.14212	-1.13929
2.308	0.13984	-1.13786
2.31	0.13757	-1.13641
2.312	0.1353	-1.13496
2.314	0.13303	-1.1335
2.316	0.13076	-1.13202
2.318	0.1285	-1.13054
2.32	0.12624	-1.12904
2.322	0.12399	-1.12754
2.324	0.12173	-1.12602
2.326	0.11948	-1.12449
2.328	0.11723	-1.12296
2.33	0.11499	-1.12141
2.332	0.11275	-1.11985
2.334	0.11051	-1.11828
2.336	0.10828	-1.1167
2.338	0.10604	-1.11511
2.34	0.10381	-1.11352
2.342	0.10159	-1.11191
2.344	0.09937	-1.11029
2.346	0.09715	-1.10866
2.348	0.09493	-1.10702
2.35	0.09272	-1.10537
2.352	0.09051	-1.10371
2.354	0.08831	-1.10204
2.356	0.0861	-1.10036
2.358	0.0839	-1.09867
2.36	0.08171	-1.09697
2.362	0.07952	-1.09526
2.364	0.07733	-1.09355
2.366	0.07514	-1.09182
2.368	0.07296	-1.09008
2.37	0.07078	-1.08833
2.372	0.06861	-1.08658
2.374	0.06644	-1.08481
2.376	0.06427	-1.08304
2.378	0.0621	-1.08125
2.38	0.05994	-1.07946
2.382	0.05779	-1.07765
2.384	0.05563	-1.07584
2.386	0.05348	-1.07402
2.388	0.05134	-1.07218
2.39	0.04919	-1.07034
2.392	0.04705	-1.06849
2.394	0.04492	-1.06663
2.396	0.04279	-1.06477
2.398	0.04066	-1.06289
2.4	0.03854	-1.061
2.402	0.03642	-1.05911
2.404	0.0343	-1.0572
2.406	0.03219	-1.05529
2.408	0.03008	-1.05337
2.41	0.02797	-1.05144
2.412	0.02587	-1.0495
2.414	0.02378	-1.04755
2.416	0.02168	-1.04559
2.418	0.01959	-1.04363
2.42	0.01751	-1.04165
2.422	0.01543	-1.03967
2.424	0.01335	-1.03768
2.426	0.01128	-1.03568
2.428	0.00921	-1.03367
2.43	0.00714	-1.03166
2.432	0.00508	-1.02963
2.434	0.00302	-1.0276
2.436	0.00097	-1.02556
2.438	-0.00108	-1.02351
2.44	-0.00312	-1.02145
2.442	-0.00516	-1.01938
2.444	-0.0072	-1.01731
2.446	-0.00923	-1.01523
2.448	-0.01126	-1.01314
2.45	-0.01329	-1.01104
2.452	-0.01531	-1.00894
2.454	-0.01732	-1.00682
2.456	-0.01933	-1.0047
2.458	-0.02134	-1.00257
2.46	-0.02334	-1.00043
2.462	-0.02534	-0.99829
2.464	-0.02734	-0.99614
2.466	-0.02933	-0.99398
2.468	-0.03131	-0.99181
2.47	-0.03329	-0.98963
2.472	-0.03527	-0.98745
2.474	-0.03724	-0.98526
2.476	-0.03921	-0.98306
2.478	-0.04118	-0.98086
2.48	-0.04314	-0.97865
2.482	-0.04509	-0.97643
2.484	-0.04704	-0.9742
2.486	-0.04899	-0.97196
2.488	-0.05093	-0.96972
2.49	-0.05287	-0.96747
2.492	-0.0548	-0.96522
2.494	-0.05673	-0.96296
2.496	-0.05865	-0.96069
2.498	-0.06057	-0.95841
2.5	-0.06249	-0.95613
2.502	-0.0644	-0.95383
2.504	-0.0663	-0.95154
2.506	-0.0682	-0.94923
2.508	-0.0701	-0.94692
2.51	-0.07199	-0.9446
2.512	-0.07388	-0.94228
2.514	-0.07576	-0.93995
2.516	-0.07764	-0.93761
2.518	-0.07951	-0.93527
2.52	-0.08138	-0.93292
2.522	-0.08324	-0.93056
2.524	-0.0851	-0.92819
2.526	-0.08695	-0.92582
2.528	-0.0888	-0.92345
2.53	-0.09065	-0.92107
2.532	-0.09249	-0.91868
2.534	-0.09432	-0.91628
2.536	-0.09615	-0.91388
2.538	-0.09798	-0.91147
2.54	-0.0998	-0.90906
2.542	-0.10161	-0.90664
2.544	-0.10342	-0.90421
2.546	-0.10523	-0.90178
2.548	-0.10703	-0.89934
2.55	-0.10883	-0.8969
2.552	-0.11062	-0.89445
2.554	-0.11241	-0.89199
2.556	-0.11419	-0.88953
2.558	-0.11596	-0.88706
2.56	-0.11773	-0.88459
2.562	-0.1195	-0.88211
2.564	-0.12126	-0.87963
2.566	-0.12302	-0.87714
2.568	-0.12477	-0.87464
2.57	-0.12652	-0.87214
2.572	-0.12826	-0.86964
2.574	-0.13	-0.86713
2.576	-0.13173	-0.86461
2.578	-0.13346	-0.86209
2.58	-0.13518	-0.85956
2.582	-0.13689	-0.85703
2.584	-0.13861	-0.85449
2.586	-0.14031	-0.85195
2.588	-0.14201	-0.8494
2.59	-0.14371	-0.84684
2.592	-0.1454	-0.84429
2.594	-0.14709	-0.84172
2.596	-0.14877	-0.83915
2.598	-0.15044	-0.83658
2.6	-0.15211	-0.834
2.602	-0.15378	-0.83142
2.604	-0.15544	-0.82883
2.606	-0.15709	-0.82624
2.608	-0.15874	-0.82364
2.61	-0.16039	-0.82104
2.612	-0.16203	-0.81843
2.614	-0.16366	-0.81582
2.616	-0.16529	-0.8132
2.618	-0.16692	-0.81058
2.62	-0.16853	-0.80796
2.622	-0.17015	-0.80533
2.624	-0.17176	-0.8027
2.626	-0.17336	-0.80006
2.628	-0.17496	-0.79742
2.63	-0.17655	-0.79477
2.632	-0.17813	-0.79212
2.634	-0.17972	-0.78946
2.636	-0.18129	-0.7868
2.638	-0.18286	-0.78414
2.64	-0.18443	-0.78147
2.642	-0.18599	-0.7788
2.644	-0.18754	-0.77613
2.646	-0.18909	-0.77345
2.648	-0.19064	-0.77076
2.65	-0.19218	-0.76808
2.652	-0.19371	-0.76538
2.654	-0.19524	-0.76269
2.656	-0.19676	-0.75999
2.658	-0.19828	-0.75729
2.66	-0.19979	-0.75458
2.662	-0.2013	-0.75187
2.664	-0.2028	-0.74916
2.666	-0.20429	-0.74644
2.668	-0.20578	-0.74372
2.67	-0.20727	-0.741
2.672	-0.20875	-0.73827
2.674	-0.21022	-0.73554
2.676	-0.21169	-0.73281
2.678	-0.21315	-0.73007
2.68	-0.21461	-0.72733
2.682	-0.21606	-0.72458
2.684	-0.21751	-0.72184
2.686	-0.21895	-0.71909
2.688	-0.22038	-0.71633
2.69	-0.22181	-0.71358
2.692	-0.22324	-0.71082
2.694	-0.22466	-0.70805
2.696	-0.22607	-0.70529
2.698	-0.22748	-0.70252
2.7	-0.22888	-0.69975
2.702	-0.23028	-0.69697
2.704	-0.23167	-0.6942
2.706	-0.23305	-0.69142
2.708	-0.23443	-0.68864
2.71	-0.23581	-0.68585
2.712	-0.23718	-0.68306
2.714	-0.23854	-0.68027
2.716	-0.2399	-0.67748
2.718	-0.24125	-0.67468
2.72	-0.2426	-0.67188
2.722	-0.24394	-0.66908
2.724	-0.24527	-0.66628
2.726	-0.2466	-0.66348
2.728	-0.24793	-0.66067
2.73	-0.24925	-0.65786
2.732	-0.25056	-0.65505
2.734	-0.25187	-0.65223
2.736	-0.25317	-0.64941
2.738	-0.25446	-0.6466
2.74	-0.25576	-0.64377
2.742	-0.25704	-0.64095
2.744	-0.25832	-0.63813
2.746	-0.25959	-0.6353
2.748	-0.26086	-0.63247
2.75	-0.26212	-0.62964
2.752	-0.26338	-0.62681
2.754	-0.26463	-0.62397
2.756	-0.26587	-0.62113
2.758	-0.26711	-0.6183
2.76	-0.26835	-0.61546
2.762	-0.26958	-0.61261
2.764	-0.2708	-0.60977
2.766	-0.27201	-0.60693
2.768	-0.27323	-0.60408
2.77	-0.27443	-0.60123
2.772	-0.27563	-0.59838
2.774	-0.27682	-0.59553
2.776	-0.27801	-0.59268
2.778	-0.2792	-0.58982
2.78	-0.28037	-0.58697
2.782	-0.28154	-0.58411
2.784	-0.28271	-0.58125
2.786	-0.28387	-0.57839
2.788	-0.28502	-0.57553
2.79	-0.28617	-0.57267
2.792	-0.28731	-0.56981
2.794	-0.28845	-0.56694
2.796	-0.28958	-0.56408
2.798	-0.29071	-0.56121
2.8	-0.29183	-0.55834
2.802	-0.29294	-0.55548
2.804	-0.29405	-0.55261
2.806	-0.29515	-0.54974
2.808	-0.29625	-0.54687
2.81	-0.29734	-0.544
2.812	-0.29842	-0.54112
2.814	-0.2995	-0.53825
2.816	-0.30058	-0.53538
2.818	-0.30164	-0.5325
2.82	-0.30271	-0.52963
2.822	-0.30376	-0.52675
2.824	-0.30481	-0.52387
2.826	-0.30586	-0.521
2.828	-0.3069	-0.51812
2.83	-0.30793	-0.51524
2.832	-0.30896	-0.51236
2.834	-0.30998	-0.50949
2.836	-0.311	-0.50661
2.838	-0.31201	-0.50373
2.84	-0.31301	-0.50085
2.842	-0.31401	-0.49797
2.844	-0.315	-0.49509
2.846	-0.31599	-0.49221
2.848	-0.31697	-0.48933
2.85	-0.31795	-0.48645
2.852	-0.31892	-0.48357
2.854	-0.31988	-0.48068
2.856	-0.32084	-0.4778
2.858	-0.32179	-0.47492
2.86	-0.32274	-0.47204
2.862	-0.32368	-0.46916
2.864	-0.32462	-0.46628
2.866	-0.32555	-0.4634
2.868	-0.32647	-0.46052
2.87	-0.32739	-0.45764
2.872	-0.3283	-0.45476
2.874	-0.32921	-0.45188
2.876	-0.33011	-0.449
2.878	-0.331	-0.44613
2.88	-0.33189	-0.44325
2.882	-0.33278	-0.44037
2.884	-0.33365	-0.43749
2.886	-0.33453	-0.43462
2.888	-0.33539	-0.43174
2.89	-0.33625	-0.42887
2.892	-0.33711	-0.42599
2.894	-0.33796	-0.42312
2.896	-0.3388	-0.42024
2.898	-0.33964	-0.41737
2.9	-0.34047	-0.4145
2.902	-0.3413	-0.41163
2.904	-0.34212	-0.40876
2.906	-0.34293	-0.40589
2.908	-0.34374	-0.40302
2.91	-0.34454	-0.40015
2.912	-0.34534	-0.39728
2.914	-0.34613	-0.39442
2.916	-0.34692	-0.39155
2.918	-0.3477	-0.38869
2.92	-0.34847	-0.38582
2.922	-0.34924	-0.38296
2.924	-0.35	-0.3801
2.926	-0.35076	-0.37724
2.928	-0.35151	-0.37438
2.93	-0.35226	-0.37152
2.932	-0.353	-0.36867
2.934	-0.35373	-0.36581
2.936	-0.35446	-0.36296
2.938	-0.35519	-0.36011
2.94	-0.3559	-0.35726
2.942	-0.35661	-0.35441
2.944	-0.35732	-0.35156
2.946	-0.35802	-0.34872
2.948	-0.35872	-0.34587
2.95	-0.3594	-0.34303
2.952	-0.36009	-0.34019
2.954	-0.36077	-0.33735
2.956	-0.36144	-0.33451
2.958	-0.3621	-0.33167
2.96	-0.36276	-0.32883
2.962	-0.36342	-0.326
2.964	-0.36407	-0.32317
2.966	-0.36471	-0.32034
2.968	-0.36535	-0.31751
2.97	-0.36598	-0.31469
2.972	-0.36661	-0.31186
2.974	-0.36723	-0.30904
2.976	-0.36784	-0.30622
2.978	-0.36845	-0.3034
2.98	-0.36906	-0.30058
2.982	-0.36966	-0.29777
2.984	-0.37025	-0.29496
2.986	-0.37084	-0.29215
2.988	-0.37142	-0.28934
2.99	-0.37199	-0.28653
2.992	-0.37256	-0.28373
2.994	-0.37313	-0.28093
2.996	-0.37369	-0.27813
2.998	-0.37424	-0.27533
3	-0.37479	-0.27253
3.002	-0.37533	-0.26974
3.004	-0.37587	-0.26695
3.006	-0.3764	-0.26416
3.008	-0.37692	-0.26138
3.01	-0.37744	-0.2586
3.012	-0.37796	-0.25581
3.014	-0.37847	-0.25304
3.016	-0.37897	-0.25026
3.018	-0.37947	-0.24749
3.02	-0.37996	-0.24472
3.022	-0.38045	-0.24195
3.024	-0.38093	-0.23918
3.026	-0.3814	-0.23642
3.028	-0.38187	-0.23366
3.03	-0.38234	-0.2309
3.032	-0.3828	-0.22815
3.034	-0.38325	-0.2254
3.036	-0.3837	-0.22265
3.038	-0.38414	-0.2199
3.04	-0.38458	-0.21716
3.042	-0.38501	-0.21442
3.044	-0.38544	-0.21168
3.046	-0.38586	-0.20895
3.048	-0.38627	-0.20622
3.05	-0.38668	-0.20349
3.052	-0.38709	-0.20076
3.054	-0.38748	-0.19804
3.056	-0.38788	-0.19532
3.058	-0.38827	-0.1926
3.06	-0.38865	-0.18989
3.062	-0.38903	-0.18718
3.064	-0.3894	-0.18447
3.066	-0.38976	-0.18177
3.068	-0.39012	-0.17907
3.07	-0.39048	-0.17637
3.072	-0.39083	-0.17368
3.074	-0.39117	-0.17099
3.076	-0.39151	-0.1683
3.078	-0.39185	-0.16562
3.08	-0.39218	-0.16294
3.082	-0.3925	-0.16026
3.084	-0.39282	-0.15758
3.086	-0.39313	-0.15491
3.088	-0.39344	-0.15225
3.09	-0.39374	-0.14958
3.092	-0.39404	-0.14692
3.094	-0.39433	-0.14427
3.096	-0.39461	-0.14161
3.098	-0.39489	-0.13897
3.1	-0.39517	-0.13632
3.102	-0.39544	-0.13368
3.104	-0.3957	-0.13104
3.106	-0.39596	-0.12841
3.108	-0.39622	-0.12578
3.11	-0.39647	-0.12315
3.112	-0.39671	-0.12052
3.114	-0.39695	-0.11791
3.116	-0.39718	-0.11529
3.118	-0.39741	-0.11268
3.12	-0.39763	-0.11007
3.122	-0.39785	-0.10747
3.124	-0.39806	-0.10487
3.126	-0.39827	-0.10227
3.128	-0.39847	-0.09968
3.13	-0.39867	-0.09709
3.132	-0.39886	-0.09451
3.134	-0.39905	-0.09193
3.136	-0.39923	-0.08935
3.138	-0.3994	-0.08678
3.14	-0.39957	-0.08421
3.142	-0.39974	-0.08165
3.144	-0.3999	-0.07909
3.146	-0.40006	-0.07653
3.148	-0.40021	-0.07398
3.15	-0.40035	-0.07143
3.152	-0.40049	-0.06889
3.154	-0.40063	-0.06635
3.156	-0.40076	-0.06382
3.158	-0.40088	-0.06129
3.16	-0.401	-0.05876
3.162	-0.40112	-0.05624
3.164	-0.40123	-0.05372
3.166	-0.40133	-0.05121
3.168	-0.40143	-0.0487
3.17	-0.40153	-0.0462
3.172	-0.40162	-0.0437
3.174	-0.4017	-0.0412
3.176	-0.40178	-0.03871
3.178	-0.40186	-0.03623
3.18	-0.40193	-0.03375
3.182	-0.40199	-0.03127
3.184	-0.40205	-0.0288
3.186	-0.40211	-0.02633
3.188	-0.40216	-0.02387
3.19	-0.4022	-0.02141
3.192	-0.40224	-0.01895
3.194	-0.40228	-0.01651
3.196	-0.40231	-0.01406
3.198	-0.40233	-0.01162
3.2	-0.40236	-0.00919
3.202	-0.40237	-0.00676
3.204	-0.40238	-0.00433
3.206	-0.40239	-0.00191
3.208	-0.40239	0.00051
3.21	-0.40239	0.00292
3.212	-0.40238	0.00532
3.214	-0.40237	0.00772
3.216	-0.40235	0.01012
3.218	-0.40233	0.01251
3.22	-0.4023	0.0149
3.222	-0.40227	0.01728
3.224	-0.40223	0.01966
3.226	-0.40219	0.02203
3.228	-0.40214	0.02439
3.23	-0.40209	0.02676
3.232	-0.40203	0.02911
3.234	-0.40197	0.03146
3.236	-0.40191	0.03381
3.238	-0.40184	0.03615
3.24	-0.40176	0.03849
3.242	-0.40168	0.04082
3.244	-0.4016	0.04314
3.246	-0.40151	0.04546
3.248	-0.40142	0.04778
3.25	-0.40132	0.05009
3.252	-0.40122	0.0524
3.254	-0.40111	0.0547
3.256	-0.401	0.05699
3.258	-0.40088	0.05928
3.26	-0.40076	0.06156
3.262	-0.40064	0.06384
3.264	-0.40051	0.06612
3.266	-0.40037	0.06838
3.268	-0.40023	0.07065
3.27	-0.40009	0.0729
3.272	-0.39994	0.07516
3.274	-0.39979	0.0774
3.276	-0.39963	0.07964
3.278	-0.39947	0.08188
3.28	-0.3993	0.08411
3.282	-0.39913	0.08634
3.284	-0.39896	0.08855
3.286	-0.39878	0.09077
3.288	-0.3986	0.09298
3.29	-0.39841	0.09518
3.292	-0.39821	0.09738
3.294	-0.39802	0.09957
3.296	-0.39782	0.10176
3.298	-0.39761	0.10394
3.3	-0.3974	0.10611
3.302	-0.39719	0.10828
3.304	-0.39697	0.11044
3.306	-0.39674	0.1126
3.308	-0.39652	0.11475
3.31	-0.39629	0.1169
3.312	-0.39605	0.11904
3.314	-0.39581	0.12118
3.316	-0.39557	0.12331
3.318	-0.39532	0.12543
3.32	-0.39506	0.12755
3.322	-0.39481	0.12966
3.324	-0.39454	0.13177
3.326	-0.39428	0.13387
3.328	-0.39401	0.13596
3.33	-0.39374	0.13805
3.332	-0.39346	0.14014
3.334	-0.39317	0.14221
3.336	-0.39289	0.14429
3.338	-0.3926	0.14635
3.34	-0.3923	0.14841
3.342	-0.392	0.15047
3.344	-0.3917	0.15251
3.346	-0.39139	0.15456
3.348	-0.39108	0.15659
3.35	-0.39077	0.15862
3.352	-0.39045	0.16065
3.354	-0.39012	0.16267
3.356	-0.3898	0.16468
3.358	-0.38947	0.16668
3.36	-0.38913	0.16868
3.362	-0.38879	0.17068
3.364	-0.38845	0.17267
3.366	-0.3881	0.17465
3.368	-0.38775	0.17663
3.37	-0.38739	0.1786
3.372	-0.38704	0.18056
3.374	-0.38667	0.18252
3.376	-0.38631	0.18447
3.378	-0.38593	0.18642
3.38	-0.38556	0.18836
3.382	-0.38518	0.19029
3.384	-0.3848	0.19222
3.386	-0.38441	0.19414
3.388	-0.38402	0.19605
3.39	-0.38363	0.19796
3.392	-0.38323	0.19987
3.394	-0.38283	0.20176
3.396	-0.38242	0.20365
3.398	-0.38201	0.20554
3.4	-0.3816	0.20741
3.402	-0.38118	0.20929
3.404	-0.38076	0.21115
3.406	-0.38034	0.21301
3.408	-0.37991	0.21486
3.41	-0.37948	0.21671
3.412	-0.37904	0.21855
3.414	-0.37861	0.22038
3.416	-0.37816	0.22221
3.418	-0.37772	0.22403
3.42	-0.37727	0.22585
3.422	-0.37681	0.22766
3.424	-0.37636	0.22946
3.426	-0.3759	0.23126
3.428	-0.37543	0.23305
3.43	-0.37496	0.23483
3.432	-0.37449	0.23661
3.434	-0.37402	0.23838
3.436	-0.37354	0.24014
3.438	-0.37306	0.2419
3.44	-0.37257	0.24365
3.442	-0.37208	0.24539
3.444	-0.37159	0.24713
3.446	-0.37109	0.24886
3.448	-0.37059	0.25059
3.45	-0.37009	0.25231
3.452	-0.36958	0.25402
3.454	-0.36907	0.25573
3.456	-0.36856	0.25743
3.458	-0.36805	0.25912
3.46	-0.36753	0.26081
3.462	-0.367	0.26249
3.464	-0.36648	0.26416
3.466	-0.36595	0.26583
3.468	-0.36541	0.26749
3.47	-0.36488	0.26914
3.472	-0.36434	0.27079
3.474	-0.36379	0.27243
3.476	-0.36325	0.27407
3.478	-0.3627	0.2757
3.48	-0.36214	0.27732
3.482	-0.36159	0.27893
3.484	-0.36103	0.28054
3.486	-0.36046	0.28214
3.488	-0.3599	0.28374
3.49	-0.35933	0.28533
3.492	-0.35876	0.28691
3.494	-0.35818	0.28848
3.496	-0.3576	0.29005
3.498	-0.35702	0.29161
3.5	-0.35644	0.29317
3.502	-0.35585	0.29472
3.504	-0.35526	0.29626
3.506	-0.35466	0.2978
3.508	-0.35407	0.29933
3.51	-0.35347	0.30085
3.512	-0.35286	0.30236
3.514	-0.35226	0.30387
3.516	-0.35165	0.30538
3.518	-0.35104	0.30687
3.52	-0.35042	0.30836
3.522	-0.3498	0.30984
3.524	-0.34918	0.31132
3.526	-0.34856	0.31279
3.528	-0.34793	0.31425
3.53	-0.3473	0.31571
3.532	-0.34667	0.31716
3.534	-0.34603	0.3186
3.536	-0.34539	0.32003
3.538	-0.34475	0.32146
3.54	-0.34411	0.32288
3.542	-0.34346	0.3243
3.544	-0.34281	0.32571
3.546	-0.34216	0.32711
3.548	-0.3415	0.32851
3.55	-0.34084	0.3299
3.552	-0.34018	0.33128
3.554	-0.33952	0.33265
3.556	-0.33885	0.33402
3.558	-0.33818	0.33538
3.56	-0.33751	0.33674
3.562	-0.33683	0.33809
3.564	-0.33616	0.33943
3.566	-0.33548	0.34076
3.568	-0.33479	0.34209
3.57	-0.33411	0.34341
3.572	-0.33342	0.34473
3.574	-0.33273	0.34603
3.576	-0.33204	0.34733
3.578	-0.33134	0.34863
3.58	-0.33064	0.34992
3.582	-0.32994	0.3512
3.584	-0.32924	0.35247
3.586	-0.32853	0.35374
3.588	-0.32782	0.355
3.59	-0.32711	0.35625
3.592	-0.3264	0.3575
3.594	-0.32568	0.35874
3.596	-0.32496	0.35997
3.598	-0.32424	0.3612
3.6	-0.32352	0.36242
3.602	-0.32279	0.36363
3.604	-0.32206	0.36484
3.606	-0.32133	0.36604
3.608	-0.3206	0.36723
3.61	-0.31986	0.36841
3.612	-0.31913	0.36959
3.614	-0.31838	0.37076
3.616	-0.31764	0.37193
3.618	-0.3169	0.37309
3.62	-0.31615	0.37424
3.622	-0.3154	0.37539
3.624	-0.31465	0.37652
3.626	-0.31389	0.37766
3.628	-0.31314	0.37878
3.63	-0.31238	0.3799
3.632	-0.31162	0.38101
3.634	-0.31085	0.38211
3.636	-0.31009	0.38321
3.638	-0.30932	0.3843
3.64	-0.30855	0.38539
3.642	-0.30778	0.38646
3.644	-0.30701	0.38753
3.646	-0.30623	0.3886
3.648	-0.30545	0.38965
3.65	-0.30467	0.3907
3.652	-0.30389	0.39175
3.654	-0.3031	0.39278
3.656	-0.30232	0.39381
3.658	-0.30153	0.39484
3.66	-0.30074	0.39585
3.662	-0.29995	0.39686
3.664	-0.29915	0.39786
3.666	-0.29835	0.39886
3.668	-0.29756	0.39985
3.67	-0.29676	0.40083
3.672	-0.29595	0.40181
3.674	-0.29515	0.40277
3.676	-0.29434	0.40374
3.678	-0.29353	0.40469
3.68	-0.29272	0.40564
3.682	-0.29191	0.40658
3.684	-0.2911	0.40752
3.686	-0.29028	0.40845
3.688	-0.28946	0.40937
3.69	-0.28864	0.41028
3.692	-0.28782	0.41119
3.694	-0.287	0.41209
3.696	-0.28617	0.41298
3.698	-0.28535	0.41387
3.7	-0.28452	0.41475
3.702	-0.28369	0.41563
3.704	-0.28286	0.4165
3.706	-0.28202	0.41736
3.708	-0.28119	0.41821
3.71	-0.28035	0.41906
3.712	-0.27951	0.4199
3.714	-0.27867	0.42073
3.716	-0.27783	0.42156
3.718	-0.27698	0.42238
3.72	-0.27614	0.42319
3.722	-0.27529	0.424
3.724	-0.27444	0.4248
3.726	-0.27359	0.42559
3.728	-0.27274	0.42638
3.73	-0.27189	0.42716
3.732	-0.27103	0.42794
3.734	-0.27017	0.4287
3.736	-0.26932	0.42946
3.738	-0.26846	0.43022
3.74	-0.26759	0.43096
3.742	-0.26673	0.4317
3.744	-0.26587	0.43244
3.746	-0.265	0.43316
3.748	-0.26414	0.43388
3.75	-0.26327	0.4346
3.752	-0.2624	0.43531
3.754	-0.26153	0.43601
3.756	-0.26065	0.4367
3.758	-0.25978	0.43739
3.76	-0.2589	0.43807
